stock,company_name,market_cap,sector,industry,exchange,dividend_yield,roce,roe,last_updated
BMETRICS.NS,BOMBAY METRICS SUPPLY CHAIN LIMITED,80,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:58
QUICKTOUCH.NS,QUICKTOUCH TECHNOLOGIES LIMITED,80,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:58
SHIVAMILLS.NS,SHIVA MILLS LIMITED,80,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:01:59
CPS.NS,C P S SHAPERS LIMITED,80,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:01:59
BALKRISHNA.NS,BALKRISHNA PAPER MILLS LIMITED,80,Unknown,Packaging & Containers,NSE,0.0,0.0,0.0,2025-09-07 01:02:00
ROML.NS,RAJ OIL MILLS LIMITED,79,Unknown,Packaged Foods,NSE,0.0,0.0,0.0,2025-09-07 01:02:00
JFLLIFE.NS,JFL LIFE SCIENCES LIMITED,79,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:01
MBECL.NS,MCNALLY BHARAT ENGINEERING COMPANY LIMITED,79,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 01:02:01
BANG.NS,BANG OVERSEAS LIMITED,79,Unknown,Apparel Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:02:02
MALUPAPER.NS,MALU PAPER MILLS LIMITED,78,Unknown,Paper & Paper Products,NSE,0.0,0.0,0.0,2025-09-07 01:02:03
SITINET.NS,SITI NETWORKS LIMITED,77,Unknown,Entertainment,NSE,0.0,0.0,0.0,2025-09-07 01:02:03
BANARBEADS.NS,BANARAS BEADS LIMITED,77,Unknown,Footwear & Accessories,NSE,4.09,0.0,0.0,2025-09-07 01:02:04
WEWIN.NS,WE WIN LIMITED,76,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 01:02:04
HRHNEXT.NS,HRH NEXT SERVICES LIMITED,76,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:05
SANGANI.NS,SANGANI HOSPITALS LIMITED,76,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:05
VISHWAS.NS,VISHWAS AGRI SEEDS LIMITED,75,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:06
MARSHALL.NS,MARSHALL MACHINES LIMITED,75,Unknown,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 01:02:07
RCDL.NS,RAJGOR CASTOR DERIVATIVES LIMITED,75,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:07
MAGSON.NS,MAGSON RETAIL AND DISTRIBUTION LIMITED,75,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:08
KEEPLEARN.NS,DSJ KEEP LEARNING LIMITED,75,Unknown,Education & Training Services,NSE,0.0,0.0,0.0,2025-09-07 01:02:08
REXPIPES.NS,REX PIPES AND CABLES INDUSTRIES LIMITED,75,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:09
VIAZ.NS,VIAZ TYRES LIMITED,75,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:10
MVKAGRO.NS,M.V.K. AGRO FOOD PRODUCT LIMITED,75,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:10
VDEAL.NS,VDEAL SYSTEM LIMITED,74,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:11
JETFREIGHT.NS,JET FREIGHT LOGISTICS LIMITED,74,Unknown,Integrated Freight & Logistics,NSE,0.0,0.0,0.0,2025-09-07 01:02:11
SEYAIND.NS,SEYA INDUSTRIES LIMITED,73,Unknown,Specialty Chemicals,NSE,0.0,0.0,0.0,2025-09-07 01:02:12
FMNL.NS,FUTURE MARKET NETWORKS LIMITED,73,Unknown,Real Estate Services,NSE,0.0,0.0,0.0,2025-09-07 01:02:13
SHEETAL.NS,SHEETAL UNIVERSAL LIMITED,73,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:13
SILGO.NS,SILGO RETAIL LIMITED,72,Unknown,Luxury Goods,NSE,0.0,0.0,0.0,2025-09-07 01:02:14
GOLDENTOBC.NS,GOLDEN TOBACCO LIMITED,72,Unknown,Tobacco,NSE,0.0,0.0,0.0,2025-09-07 01:02:14
LFIC.NS,LAKSHMI FINANCE & INDUSTRIAL CORPORATION LIMITED,71,Unknown,Asset Management,NSE,1.43,0.0,0.0,2025-09-07 01:02:15
AMBANIORGO.NS,AMBANI ORGOCHEM LIMITED,71,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:15
VERTEXPLUS.NS,VERTEXPLUS TECHNOLOGIES LIMITED,71,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:16
MILTON.NS,MILTON INDUSTRIES LIMITED,70,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:16
MANUGRAPH.NS,MANUGRAPH INDIA LIMITED,70,Unknown,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 01:02:17
ORIENTALTL.NS,ORIENTAL TRIMEX LIMITED,70,Unknown,Building Products & Equipment,NSE,0.0,0.0,0.0,2025-09-07 01:02:17
RKDL.NS,RAVI KUMAR DISTILLERIES LIMITED,69,Unknown,Beverages - Wineries & Distilleries,NSE,0.0,0.0,0.0,2025-09-07 01:02:18
UMA.NS,UMA CONVERTER LIMITED,68,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:18
VSCL.NS,VADIVARHE SPECIALITY CHEMICALS LIMITED,68,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:19
SUPREMEENG.NS,SUPREME ENGINEERING LIMITED,68,Unknown,Steel,NSE,0.0,0.0,0.0,2025-09-07 01:02:19
DNAMEDIA.NS,DILIGENT MEDIA CORPORATION LIMITED,67,Unknown,Publishing,NSE,0.0,0.0,0.0,2025-09-07 01:02:19
ROLLT.NS,ROLLATAINERS LIMITED,67,Unknown,Real Estate Services,NSE,0.0,0.0,0.0,2025-09-07 01:02:20
YUDIZ.NS,YUDIZ SOLUTIONS LIMITED,67,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:20
GSTL.NS,GLOBESECURE TECHNOLOGIES LIMITED,66,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:21
UCL.NS,USHANTI COLOUR CHEM LIMITED,66,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:21
SIGNORIA.NS,SIGNORIA CREATION LIMITED,65,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:22
ITALIANE.NS,ITALIAN EDIBLES LIMITED,65,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:22
COMMITTED.NS,COMMITTED CARGO CARE LIMITED,65,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:23
AKG.NS,AKG EXIM LIMITED,65,Unknown,Industrial Distribution,NSE,0.0,0.0,0.0,2025-09-07 01:02:23
JAIPURKURT.NS,NANDANI CREATION LIMITED,64,Unknown,Apparel Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:02:24
MONOPHARMA.NS,MONO PHARMACARE LIMITED,64,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:24
PHOGLOBAL.NS,PHOENIX OVERSEAS LIMITED,64,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:25
BURNPUR.NS,BURNPUR CEMENT LIMITED,64,Unknown,Building Materials,NSE,0.0,0.0,0.0,2025-09-07 01:02:25
GODHA.NS,GODHA CABCON & INSULATION LIMITED,64,Unknown,Electrical Equipment & Parts,NSE,0.0,0.0,0.0,2025-09-07 01:02:26
ROLTA.NS,ROLTA INDIA LIMITED,63,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 01:02:26
VELS.NS,VELS FILM INTERNATIONAL LIMITED,63,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:27
QVCEL.NS,QVC EXPORTS LIMITED,62,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:27
MFML.NS,MAHALAXMI FABRIC MILLS LIMITED,62,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:02:28
AGARWALFT.NS,AGARWAL FLOAT GLASS INDIA LIMITED,62,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:28
ABMINTLLTD.NS,ABM INTERNATIONAL LIMITED,62,Unknown,Specialty Chemicals,NSE,0.0,0.0,0.0,2025-09-07 01:02:29
TVVISION.NS,TV VISION LIMITED,61,Unknown,Broadcasting,NSE,0.0,0.0,0.0,2025-09-07 01:02:29
AKASH.NS,AKASH INFRA PROJECTS LIMITED,61,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 01:02:30
SPPPOLY.NS,SPP POLYMER LIMITED,61,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:30
KTL.NS,KALAHRIDHAAN TRENDZ LIMITED,61,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:31
PEARLPOLY.NS,PEARL POLYMERS LIMITED,60,Unknown,Packaging & Containers,NSE,0.0,0.0,0.0,2025-09-07 01:02:31
UWCSL.NS,ULTRA WIRING CONNECTIVITY SYSTEM LIMITED,60,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:32
AATMAJ.NS,AATMAJ HEALTHCARE LIMITED,59,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:33
CELLPOINT.NS,CELL POINT (INDIA) LIMITED,59,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:33
PARAMOUNT.NS,PARAMOUNT DYE TEC LIMITED,59,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:34
DKEGL.NS,D.K. ENTERPRISES GLOBAL LIMITED,58,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:34
WINNY.NS,WINNY IMMIGRATION & EDUCATION SERVICES LIMITED,58,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:35
LRRPL.NS,LEAD RECLAIM AND RUBBER PRODUCTS LIMITED,58,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:35
SUPERSPIN.NS,SUPER SPINNING MILLS LIMITED,58,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:02:36
ICDSLTD.NS,ICDS LIMITED,58,Unknown,Real Estate Services,NSE,0.0,0.0,0.0,2025-09-07 01:02:37
LAXMICOT.NS,LAXMI COTSPIN LIMITED,57,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:02:37
VISAMAN.NS,VISAMAN GLOBAL SALES LIMITED,57,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:38
MICROPRO.NS,MICROPRO SOFTWARE SOLUTIONS LIMITED,57,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:38
KANANIIND.NS,KANANI INDUSTRIES LIMITED,56,Unknown,Luxury Goods,NSE,0.0,0.0,0.0,2025-09-07 01:02:39
GTECJAINX.NS,G-TEC JAINX EDUCATION LIMITED,56,Unknown,Education & Training Services,NSE,0.0,0.0,0.0,2025-09-07 01:02:40
THESL.NS,THINKING HATS ENTERTAINMENT SOLUTIONS LIMITED,55,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:40
ASHOKAMET.NS,ASHOKA METCAST LIMITED,55,Unknown,Steel,NSE,0.0,0.0,0.0,2025-09-07 01:02:41
ADL.NS,ARCHIDPLY DECOR LIMITED,55,Unknown,"Furnishings, Fixtures & Appliances",NSE,0.0,0.0,0.0,2025-09-07 01:02:41
KSHITIJPOL.NS,KSHITIJ POLYLINE LIMITED,55,Unknown,Business Equipment & Supplies,NSE,0.0,0.0,0.0,2025-09-07 01:02:42
ANKITMETAL.NS,ANKIT MET & POW LIMITED,54,Unknown,Steel,NSE,0.0,0.0,0.0,2025-09-07 01:02:42
ISHAN.NS,ISHAN INTERNATIONAL LIMITED,54,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:43
HOACFOODS.NS,HOAC FOODS INDIA LIMITED,54,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:44
VINEETLAB.NS,VINEET LABORATORIES LIMITED,53,Unknown,Chemicals,NSE,0.0,0.0,0.0,2025-09-07 01:02:45
IDEALTECHO.NS,IDEAL TECHNOPLAST INDUSTRIES LIMITED,53,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:46
KALANA.NS,KALANA ISPAT LIMITED,53,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:46
COUNCODOS.NS,COUNTRY CONDO'S LIMITED,53,Unknown,Real Estate - Development,NSE,0.0,0.0,0.0,2025-09-07 01:02:47
SRPL.NS,SHREE RAM PROTEINS LIMITED,53,Unknown,Farm Products,NSE,0.0,0.0,0.0,2025-09-07 01:02:47
TECHIN.NS,TECHINDIA NIRMAN LIMITED,52,Unknown,Real Estate - Development,NSE,0.0,0.0,0.0,2025-09-07 01:02:48
NEXTMEDIA.NS,NEXT MEDIAWORKS LIMITED,52,Unknown,Broadcasting,NSE,0.0,0.0,0.0,2025-09-07 01:02:48
AILIMITED.NS,ABHISHEK INTEGRATIONS LIMITED,51,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:49
MEGAFLEX.NS,MEGA FLEX PLASTICS LIMITED,51,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:49
SHRENIK.NS,SHRENIK LIMITED,51,Unknown,Paper & Paper Products,NSE,0.0,0.0,0.0,2025-09-07 01:02:50
SONUINFRA.NS,SONU INFRATECH LIMITED,51,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:50
NARMADA.NS,NARMADA AGROBASE LIMITED,50,Unknown,Agricultural Inputs,NSE,0.0,0.0,0.0,2025-09-07 01:02:50
NGIL.NS,NAKODA GROUP OF INDUSTRIES LIMITED,50,Unknown,Packaged Foods,NSE,0.0,0.0,0.0,2025-09-07 01:02:51
BINANIIND.NS,BINANI INDUSTRIES LIMITED,50,Unknown,Specialty Chemicals,NSE,0.0,0.0,0.0,2025-09-07 01:02:51
TAPIFRUIT.NS,TAPI FRUIT PROCESSING LIMITED,50,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:52
WALPAR.NS,WALPAR NUTRITIONS LIMITED,50,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:52
PODDARHOUS.NS,PODDAR HOUSE & DVPT LIMITED,49,Unknown,Real Estate - Development,NSE,0.0,0.0,0.0,2025-09-07 01:02:53
AMBICAAGAR.NS,AMBICA AGARBATHIES & AROMA INDUSTRIES LIMITED,49,Unknown,Household & Personal Products,NSE,0.0,0.0,0.0,2025-09-07 01:02:53
SGL.NS,STL GLOBAL LIMITED,49,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:02:54
TNTELE.NS,TAMILNADU TELECOMMUNICATION LIMITED,49,Unknown,Communication Equipment,NSE,0.0,0.0,0.0,2025-09-07 01:02:54
PERFECT.NS,PERFECT INFRAENGINEERS LIMITED,49,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:54
MANDEEP.NS,MANDEEP AUTO INDUSTRIES LIMITED,49,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:55
TIMESCAN.NS,TIMESCAN LOGISTICS (INDIA) LIMITED,48,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:55
CONTI.NS,CONTINENTAL SEEDS AND CHEMICALS LIMITED,48,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:56
SAGARDEEP.NS,SAGARDEEP ALLOYS LIMITED,48,Unknown,Copper,NSE,0.0,0.0,0.0,2025-09-07 01:02:56
ADROITINFO.NS,ADROIT INFOTECH LIMITED,47,Unknown,Information Technology Services,NSE,0.0,0.0,0.0,2025-09-07 01:02:57
MADHAV.NS,MADHAV MARBLES AND GRANITES LIMITED,47,Unknown,Building Products & Equipment,NSE,0.0,0.0,0.0,2025-09-07 01:02:57
TARAPUR.NS,TARAPUR TRANSFORMERS LIMITED,47,Unknown,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 01:02:58
JETKNIT.NS,JET KNITWEARS LIMITED,47,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:58
FLFL.NS,FUTURE LIFESTYLE FASHIONS LIMITED,47,Unknown,Apparel Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:02:59
KKVAPOW.NS,KKV AGRO POWERS LIMITED,46,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:02:59
LIBAS.NS,LIBAS CONSUMER PRODUCTS LIMITED,46,Unknown,Apparel Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:03:00
ASLIND.NS,ASL INDUSTRIES LIMITED,46,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:00
KHANDSE.NS,KHANDWALA SECURITIES LIMITED,45,Unknown,Capital Markets,NSE,0.0,0.0,0.0,2025-09-07 01:03:01
TGBHOTELS.NS,TGB BANQUETS AND HOTELS LIMITED,45,Unknown,Lodging,NSE,0.0,0.0,0.0,2025-09-07 01:03:01
MASKINVEST.NS,MASK INVESTMENTS LIMITED,45,Unknown,Capital Markets,NSE,0.0,0.0,0.0,2025-09-07 01:03:02
TECILCHEM.NS,TECIL CHEMICALS AND HYDRO POWER LIMITED,45,Unknown,Shell Companies,NSE,0.0,0.0,0.0,2025-09-07 01:03:02
ATLASCYCLE.NS,ATLAS CYCLES (HARYANA) LIMITED,45,Unknown,Leisure,NSE,0.0,0.0,0.0,2025-09-07 01:03:03
GATECH.NS,GACM TECHNOLOGIES LIMITED,44,Unknown,Asset Management,NSE,0.0,0.0,0.0,2025-09-07 01:03:04
NIDAN.NS,NIDAN LABORATORIES AND HEALTHCARE LIMITED,44,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:04
BIRDYS.NS,GRILL SPLENDOUR SERVICES LIMITED,44,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:05
ARSSINFRA.NS,ARSS INFRASTRUCTURE PROJECTS LIMITED,44,Unknown,Infrastructure Operations,NSE,0.0,0.0,0.0,2025-09-07 01:03:05
KRIDHANINF.NS,KRIDHAN INFRA LIMITED,44,Unknown,Steel,NSE,0.0,0.0,0.0,2025-09-07 01:03:06
KHAITANLTD.NS,KHAITAN (INDIA) LIMITED,43,Unknown,"Furnishings, Fixtures & Appliances",NSE,0.0,0.0,0.0,2025-09-07 01:03:06
YCCL.NS,YASONS CHEMEX CARE LIMITED,43,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:07
GAJANAND.NS,GAJANAND INTERNATIONAL LIMITED,43,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:08
VERA.NS,VERA SYNTHETIC LIMITED,42,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:08
INSPIRE.NS,INSPIRE FILMS LIMITED,42,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:09
CYBERMEDIA.NS,CYBER MEDIA (INDIA) LIMITED,42,Unknown,Publishing,NSE,0.0,0.0,0.0,2025-09-07 01:03:10
MOHITIND.NS,MOHIT INDUSTRIES LIMITED,42,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:03:10
SANGINITA.NS,SANGINITA CHEMICALS LIMITED,42,Unknown,Chemicals,NSE,0.0,0.0,0.0,2025-09-07 01:03:11
BIKEWO.NS,BIKEWO GREEN TECH LIMITED,42,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:11
VIJIFIN.NS,VIJI FINANCE LIMITED,41,Unknown,Credit Services,NSE,0.0,0.0,0.0,2025-09-07 01:03:12
MORARJEE.NS,MORARJEE TEXTILES LIMITED,40,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:03:13
SUMEETINDS.NS,SUMEET IND LIMITED,40,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:03:13
WILLAMAGOR.NS,WILLIAMSON MAGOR & COMPANY LIMITED,40,Unknown,Credit Services,NSE,0.0,0.0,0.0,2025-09-07 01:03:13
UNIINFO.NS,UNIINFO TELECOM SERVICES LIMITED,40,Unknown,Telecom Services,NSE,0.0,0.0,0.0,2025-09-07 01:03:14
VERITAAS.NS,VERITAAS ADVERTISING LIMITED,39,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:15
MITTAL.NS,MITTAL LIFE STYLE LIMITED,39,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:03:15
JIWANRAM.NS,JIWANRAM SHEODUTTRAI INDUSTRIES LIMITED,38,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:16
GLOBALE.NS,GLOBALE TESSILE LIMITED,38,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:03:17
HYBRIDFIN.NS,HYBRID FINANCIAL SERVICES LIMITED,38,Unknown,Capital Markets,NSE,0.0,0.0,0.0,2025-09-07 01:03:17
MOXSH.NS,MOXSH OVERSEAS EDUCON LIMITED,38,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:18
HAVISHA.NS,SRI HAVISHA HOSPITALITY AND INFRASTRUCTURE LIMITED,38,Unknown,Lodging,NSE,0.0,0.0,0.0,2025-09-07 01:03:18
TIJARIA.NS,TIJARIA POLYPIPES LIMITED,37,Unknown,Building Products & Equipment,NSE,0.0,0.0,0.0,2025-09-07 01:03:19
NAGREEKCAP.NS,NAGREEKA CAPITAL & INFRASTRUCTURE LIMITED,37,Unknown,Capital Markets,NSE,0.0,0.0,0.0,2025-09-07 01:03:19
SHANTHALA.NS,SHANTHALA FMCG PRODUCTS LIMITED,36,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:20
BLUECHIP.NS,BLUE CHIP INDIA LIMITED,36,Unknown,Capital Markets,NSE,0.0,0.0,0.0,2025-09-07 01:03:20
KANDARP.NS,KANDARP DIGI SMART BPO LIMITED,36,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:20
MAKS.NS,MAKS ENERGY SOLUTIONS INDIA LIMITED,36,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:21
SPRL.NS,SP REFRACTORIES LIMITED,36,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:21
CMRSL.NS,CYBER MEDIA RESEARCH & SERVICES LIMITED,36,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:22
FEL.NS,FUTURE ENTERPRISES LIMITED,35,Unknown,Department Stores,NSE,0.0,0.0,0.0,2025-09-07 01:03:22
SANWARIA.NS,SANWARIA CONSUMER LIMITED,35,Unknown,Farm Products,NSE,0.0,0.0,0.0,2025-09-07 01:03:23
GOENKA.NS,GOENKA DIAMOND&JEWELS LIMITED,35,Unknown,Luxury Goods,NSE,0.0,0.0,0.0,2025-09-07 01:03:24
INFOMEDIA.NS,INFOMEDIA PRESS LIMITED,35,Unknown,Shell Companies,NSE,0.0,0.0,0.0,2025-09-07 01:03:24
POLYSIL.NS,POLYSIL IRRIGATION SYSTEMS LIMITED,34,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:25
ACEINTEG.NS,ACE INTEGRATED SOLUTIONS LIMITED,34,Unknown,Staffing & Employment Services,NSE,0.0,0.0,0.0,2025-09-07 01:03:26
NKIND.NS,NK INDUSTRIES LIMITED,34,Unknown,Household & Personal Products,NSE,0.0,0.0,0.0,2025-09-07 01:03:26
DHTL.NS,DOCMODE HEALTH TECHNOLOGIES LIMITED,33,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:27
SUULD.NS,SUUMAYA INDUSTRIES LIMITED,33,Unknown,Apparel Retail,NSE,0.0,0.0,0.0,2025-09-07 01:03:27
KAUSHALYA.NS,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,32,Unknown,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 01:03:28
OLIL.NS,ONECLICK LOGISTICS INDIA LIMITED,32,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:28
GAYAHWS.NS,GAYATRI HIGHWAYS LIMITED,32,Unknown,Infrastructure Operations,NSE,0.0,0.0,0.0,2025-09-07 01:03:29
AGUL.NS,A G UNIVERSAL LIMITED,32,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:29
MARINETRAN.NS,MARINETRANS INDIA LIMITED,32,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:30
CBAZAAR.NS,NET AVENUE TECHNOLOGIES LIMITED,31,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:30
VIVIDHA.NS,VISAGAR POLYTEX LIMITED,31,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:03:31
EXCELLENT.NS,EXCELLENT WIRES AND PACKAGING LIMITED,31,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:32
SABAR.NS,SABAR FLEX INDIA LIMITED,31,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:32
MINDPOOL.NS,MINDPOOL TECHNOLOGIES LIMITED,30,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:33
CALSOFT.NS,CALIFORNIA SOFTWARE COMPANY LIMITED,29,Unknown,Software - Application,NSE,0.0,0.0,0.0,2025-09-07 01:03:33
IMPEXFERRO.NS,IMPEX FERRO TECH LIMITED,29,Unknown,Other Industrial Metals & Mining,NSE,0.0,0.0,0.0,2025-09-07 01:03:33
QFIL.NS,QUALITY FOILS (INDIA) LIMITED,29,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:34
FALCONTECH.NS,FALCON TECHNOPROJECTS INDIA LIMITED,28,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:35
RETAIL.NS,JHS SVENDGAARD RETAIL VENTURES LIMITED,28,Unknown,Grocery Stores,NSE,0.0,0.0,0.0,2025-09-07 01:03:35
HEADSUP.NS,HEADS UP VENTURES LIMITED,28,Unknown,Apparel Retail,NSE,0.0,0.0,0.0,2025-09-07 01:03:36
QUADPRO.NS,QUADPRO ITES LIMITED,28,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:36
EDUCOMP.NS,EDUCOMP SOLUTIONS LIMITED,27,Unknown,Education & Training Services,NSE,0.0,0.0,0.0,2025-09-07 01:03:37
GUJRAFFIA.NS,GUJARAT RAFFIA INDUSTRIES LIMITED,27,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:37
VILINBIO.NS,VILIN BIO MED LIMITED,27,Unknown,Unknown,NSE,0.0,0.0,0.0,2025-09-07 01:03:38
WINSOME.NS,WINSOME YARNS LIMITED,27,Unknown,Textile Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 01:03:38
COMPINFO.NS,COMPUAGE INFOCOM LIMITED,26,Unknown,Electronics & Computer Distribution,NSE,0.0,0.0,0.0,2025-09-07 01:03:39
