stock,company_name,market_cap,sector,industry,exchange,dividend_yield,roce,roe,last_updated
STOCK2183,STOCK2183 Company Ltd,98608599458,Healthcare,Diagnostics,BSE,0.46,18.88,40.07,2025-09-08 04:37:22.865778
STOCK2184,STOCK2184 Company Ltd,408887397855,Agriculture,Fertilizers,BSE,2.42,47.51,3.48,2025-09-08 04:37:22.865778
STOCK2185,STOCK2185 Company Ltd,169382374813,Real Estate,Construction Materials,BSE,3.43,18.08,33.59,2025-09-08 04:37:22.865778
STOCK2186,STOCK2186 Company Ltd,143088112822,Media,Broadcasting,NSE,3.78,18.26,6.37,2025-09-08 04:37:22.865778
STOCK2187,STOCK2187 Company Ltd,104044942122,Consumer Goods,Apparel,BSE,0.22,11.36,13.66,2025-09-08 04:37:22.865778
STOCK2188,STOCK2188 Company Ltd,366602618699,Agriculture,Seeds,NSE,5.73,35.42,22.34,2025-09-08 04:37:22.865778
STOCK2189,STOCK2189 Company Ltd,221386830663,Technology,IT Services,BSE,1.08,34.31,14.52,2025-09-08 04:37:22.865778
STOCK2190,STOCK2190 Company Ltd,33578702387,Consumer Discretionary,Automobiles,NSE,4.77,39.06,19.68,2025-09-08 04:37:22.865778
STOCK2191,STOCK2191 Company Ltd,461448831238,Transportation,Shipping,NSE,0.72,44.19,32.91,2025-09-08 04:37:22.865778
STOCK2192,STOCK2192 Company Ltd,207267785842,Real Estate,Construction Materials,BSE,3.78,47.69,5.11,2025-09-08 04:37:22.865778
STOCK2193,STOCK2193 Company Ltd,490224542332,Media,Publishing,BSE,3.62,40.33,33.81,2025-09-08 04:37:22.865778
STOCK2194,STOCK2194 Company Ltd,4136659293,Media,Digital Media,BSE,5.17,43.39,32.7,2025-09-08 04:37:22.865778
STOCK2195,STOCK2195 Company Ltd,341876061285,Consumer Discretionary,Entertainment,NSE,4.97,10.19,26.35,2025-09-08 04:37:22.865778
STOCK2196,STOCK2196 Company Ltd,423557460300,Transportation,Aviation,NSE,1.7,13.3,5.1,2025-09-08 04:37:22.865778
STOCK2197,STOCK2197 Company Ltd,333623056129,Agriculture,Food Processing,NSE,5.23,31.45,20.86,2025-09-08 04:37:22.865778
STOCK2198,STOCK2198 Company Ltd,145048444650,Technology,Semiconductors,NSE,0.48,35.77,32.49,2025-09-08 04:37:22.865778
STOCK2199,STOCK2199 Company Ltd,390514866212,Transportation,Shipping,BSE,3.35,24.95,33.04,2025-09-08 04:37:22.865778
STOCK2200,STOCK2200 Company Ltd,163102415435,Materials,Cement,NSE,2.95,21.19,19.36,2025-09-08 04:37:22.865778
STOCK2201,STOCK2201 Company Ltd,368960975722,Telecommunications,Cable TV,NSE,4.49,28.93,40.55,2025-09-08 04:37:22.865778
STOCK2202,STOCK2202 Company Ltd,154874289203,Industrials,Engineering,BSE,3.58,32.26,15.41,2025-09-08 04:37:22.865778
STOCK2203,STOCK2203 Company Ltd,497787751477,Healthcare,Medical Devices,BSE,4.75,34.26,16.48,2025-09-08 04:37:22.865778
STOCK2204,STOCK2204 Company Ltd,374643056327,Utilities,Gas Distribution,NSE,0.75,17.34,35.22,2025-09-08 04:37:22.865778
STOCK2205,STOCK2205 Company Ltd,327659096356,Industrials,Engineering,BSE,5.56,29.65,32.32,2025-09-08 04:37:22.865778
STOCK2206,STOCK2206 Company Ltd,447798517071,Agriculture,Pesticides,NSE,0.17,30.23,16.1,2025-09-08 04:37:22.865778
STOCK2207,STOCK2207 Company Ltd,86474166119,Real Estate,Real Estate Investment,BSE,2.19,19.72,26.0,2025-09-08 04:37:22.865778
STOCK2208,STOCK2208 Company Ltd,285439305144,Energy,Petrochemicals,NSE,0.92,33.13,15.73,2025-09-08 04:37:22.865778
STOCK2209,STOCK2209 Company Ltd,374122734321,Energy,Coal,BSE,3.22,42.77,31.05,2025-09-08 04:37:22.865778
STOCK2210,STOCK2210 Company Ltd,462061898972,Telecommunications,Telecom Services,NSE,0.66,27.55,13.23,2025-09-08 04:37:22.865778
STOCK2211,STOCK2211 Company Ltd,223113171081,Technology,Telecom Equipment,NSE,4.14,21.01,12.42,2025-09-08 04:37:22.865778
STOCK2212,STOCK2212 Company Ltd,299422111127,Consumer Goods,FMCG,NSE,2.25,17.26,19.17,2025-09-08 04:37:22.865778
STOCK2213,STOCK2213 Company Ltd,75721230776,Energy,Renewable Energy,NSE,3.38,32.27,38.21,2025-09-08 04:37:22.865778
STOCK2214,STOCK2214 Company Ltd,232712731407,Consumer Goods,Footwear,BSE,2.77,33.29,37.66,2025-09-08 04:37:22.865778
STOCK2215,STOCK2215 Company Ltd,331692687257,Real Estate,Real Estate Investment,NSE,3.6,6.76,41.69,2025-09-08 04:37:22.865778
STOCK2216,STOCK2216 Company Ltd,201481031892,Energy,Renewable Energy,BSE,0.23,14.56,7.21,2025-09-08 04:37:22.865778
STOCK2217,STOCK2217 Company Ltd,320241737201,Technology,Semiconductors,BSE,0.81,37.73,34.68,2025-09-08 04:37:22.865778
STOCK2218,STOCK2218 Company Ltd,495964615431,Real Estate,Real Estate Development,NSE,4.46,45.16,24.27,2025-09-08 04:37:22.865778
STOCK2219,STOCK2219 Company Ltd,201650640010,Industrials,Engineering,BSE,1.4,20.31,14.87,2025-09-08 04:37:22.865778
STOCK2220,STOCK2220 Company Ltd,479675323426,Consumer Goods,Personal Care,NSE,1.26,43.69,31.97,2025-09-08 04:37:22.865778
STOCK2221,STOCK2221 Company Ltd,7794493601,Technology,Semiconductors,NSE,1.06,16.94,40.77,2025-09-08 04:37:22.865778
STOCK2222,STOCK2222 Company Ltd,246352246343,Industrials,Machinery,NSE,2.55,40.72,15.07,2025-09-08 04:37:22.865778
STOCK2223,STOCK2223 Company Ltd,263826383001,Real Estate,Real Estate Development,NSE,2.5,34.49,27.8,2025-09-08 04:37:22.865778
STOCK2224,STOCK2224 Company Ltd,145895128623,Real Estate,Real Estate Investment,BSE,0.88,27.75,42.49,2025-09-08 04:37:22.865778
STOCK2225,STOCK2225 Company Ltd,299133473103,Utilities,Power Generation,NSE,5.75,28.39,43.89,2025-09-08 04:37:22.865778
STOCK2226,STOCK2226 Company Ltd,116751526010,Consumer Discretionary,Retail,NSE,0.4,5.04,40.91,2025-09-08 04:37:22.865778
STOCK2227,STOCK2227 Company Ltd,433433474324,Telecommunications,Internet Services,NSE,0.04,35.49,6.47,2025-09-08 04:37:22.865778
STOCK2228,STOCK2228 Company Ltd,9915847673,Consumer Goods,Apparel,NSE,3.07,31.52,36.55,2025-09-08 04:37:22.865778
STOCK2229,STOCK2229 Company Ltd,128221945103,Industrials,Machinery,NSE,5.32,29.37,44.22,2025-09-08 04:37:22.865778
STOCK2230,STOCK2230 Company Ltd,207443200354,Utilities,Water,BSE,2.16,26.45,36.18,2025-09-08 04:37:22.865778
STOCK2231,STOCK2231 Company Ltd,471419957156,Consumer Discretionary,Entertainment,BSE,3.65,46.18,6.74,2025-09-08 04:37:22.865778
STOCK2232,STOCK2232 Company Ltd,6524888271,Energy,Oil & Gas,NSE,3.78,28.09,25.73,2025-09-08 04:37:22.865778
STOCK2233,STOCK2233 Company Ltd,335795146424,Media,Digital Media,NSE,1.44,41.24,21.41,2025-09-08 04:37:22.865778
STOCK2234,STOCK2234 Company Ltd,344416041705,Materials,Mining,BSE,2.3,20.02,14.6,2025-09-08 04:37:22.865778
STOCK2235,STOCK2235 Company Ltd,59990796422,Financial Services,NBFC,BSE,3.41,24.86,20.66,2025-09-08 04:37:22.865778
STOCK2236,STOCK2236 Company Ltd,45261822928,Real Estate,Construction Materials,NSE,4.61,47.95,23.83,2025-09-08 04:37:22.865778
STOCK2237,STOCK2237 Company Ltd,7619391492,Healthcare,Hospitals,BSE,2.29,19.38,33.19,2025-09-08 04:37:22.865778
STOCK2238,STOCK2238 Company Ltd,495395074268,Energy,Renewable Energy,NSE,5.86,23.71,43.99,2025-09-08 04:37:22.865778
STOCK2239,STOCK2239 Company Ltd,469931418529,Telecommunications,Telecom Services,NSE,0.9,9.4,26.66,2025-09-08 04:37:22.865778
STOCK2240,STOCK2240 Company Ltd,194215203295,Healthcare,Pharmaceuticals,NSE,1.04,46.72,17.31,2025-09-08 04:37:22.865778
STOCK2241,STOCK2241 Company Ltd,147583610984,Industrials,Engineering,BSE,2.01,23.65,16.66,2025-09-08 04:37:22.865778
STOCK2242,STOCK2242 Company Ltd,82424576811,Technology,Semiconductors,BSE,3.28,34.49,35.18,2025-09-08 04:37:22.865778
STOCK2243,STOCK2243 Company Ltd,196067219939,Media,Publishing,NSE,2.1,21.85,25.72,2025-09-08 04:37:22.865778
STOCK2244,STOCK2244 Company Ltd,493083399362,Telecommunications,Telecom Services,NSE,0.29,15.75,16.01,2025-09-08 04:37:22.865778
STOCK2245,STOCK2245 Company Ltd,115958848875,Materials,Mining,NSE,5.09,33.8,36.75,2025-09-08 04:37:22.865778
STOCK2246,STOCK2246 Company Ltd,156808053489,Financial Services,Banking,BSE,1.66,25.54,24.82,2025-09-08 04:37:22.865778
STOCK2247,STOCK2247 Company Ltd,197636208945,Technology,IT Services,BSE,2.06,7.1,16.53,2025-09-08 04:37:22.865778
STOCK2248,STOCK2248 Company Ltd,121701304411,Technology,Semiconductors,NSE,4.77,36.6,15.02,2025-09-08 04:37:22.865778
STOCK2249,STOCK2249 Company Ltd,98417370541,Media,Advertising,BSE,0.62,25.19,28.94,2025-09-08 04:37:22.865778
STOCK2250,STOCK2250 Company Ltd,282601493170,Media,Advertising,NSE,4.91,32.97,30.98,2025-09-08 04:37:22.865778
STOCK2251,STOCK2251 Company Ltd,384100403318,Industrials,Machinery,BSE,1.8,42.43,40.14,2025-09-08 04:37:22.865778
STOCK2252,STOCK2252 Company Ltd,158827872171,Healthcare,Medical Devices,NSE,3.93,13.35,43.92,2025-09-08 04:37:22.865778
STOCK2253,STOCK2253 Company Ltd,120573808588,Real Estate,Construction Materials,BSE,3.41,33.93,25.3,2025-09-08 04:37:22.865778
STOCK2254,STOCK2254 Company Ltd,265221647924,Energy,Coal,NSE,5.22,7.59,31.47,2025-09-08 04:37:22.865778
STOCK2255,STOCK2255 Company Ltd,316647393680,Financial Services,Asset Management,NSE,2.34,48.52,3.33,2025-09-08 04:37:22.865778
STOCK2256,STOCK2256 Company Ltd,375978039041,Agriculture,Fertilizers,NSE,3.66,43.59,18.08,2025-09-08 04:37:22.865778
STOCK2257,STOCK2257 Company Ltd,415293067290,Technology,Software,BSE,0.52,5.95,27.68,2025-09-08 04:37:22.865778
STOCK2258,STOCK2258 Company Ltd,57219403137,Technology,Semiconductors,NSE,3.01,15.52,4.22,2025-09-08 04:37:22.865778
STOCK2259,STOCK2259 Company Ltd,48511030120,Transportation,Railways,NSE,0.73,21.83,4.61,2025-09-08 04:37:22.865778
STOCK2260,STOCK2260 Company Ltd,92223771587,Real Estate,Construction Materials,BSE,3.52,13.18,7.02,2025-09-08 04:37:22.865778
STOCK2261,STOCK2261 Company Ltd,380304026394,Financial Services,Asset Management,NSE,1.29,31.21,37.81,2025-09-08 04:37:22.865778
STOCK2262,STOCK2262 Company Ltd,50392926516,Materials,Paints,BSE,0.66,18.94,13.24,2025-09-08 04:37:22.865778
STOCK2263,STOCK2263 Company Ltd,258982480511,Healthcare,Pharmaceuticals,BSE,4.31,12.2,31.03,2025-09-08 04:37:22.865778
STOCK2264,STOCK2264 Company Ltd,168982678667,Consumer Discretionary,Automobiles,BSE,3.61,28.8,40.49,2025-09-08 04:37:22.865778
STOCK2265,STOCK2265 Company Ltd,480974032561,Industrials,Engineering,BSE,1.88,40.67,14.75,2025-09-08 04:37:22.865778
STOCK2266,STOCK2266 Company Ltd,20994383143,Energy,Coal,NSE,2.92,26.27,40.33,2025-09-08 04:37:22.865778
STOCK2267,STOCK2267 Company Ltd,232940155272,Consumer Discretionary,Entertainment,BSE,5.34,39.19,32.4,2025-09-08 04:37:22.865778
STOCK2268,STOCK2268 Company Ltd,370591283632,Consumer Goods,FMCG,NSE,1.68,25.83,23.47,2025-09-08 04:37:22.865778
STOCK2269,STOCK2269 Company Ltd,144258948812,Real Estate,Real Estate Investment,NSE,0.42,28.37,23.49,2025-09-08 04:37:22.865778
STOCK2270,STOCK2270 Company Ltd,35302959509,Media,Advertising,BSE,4.52,33.58,20.2,2025-09-08 04:37:22.865778
STOCK2271,STOCK2271 Company Ltd,462485121152,Financial Services,Broking,NSE,2.67,40.74,26.58,2025-09-08 04:37:22.865778
STOCK2272,STOCK2272 Company Ltd,105049256195,Materials,Mining,BSE,2.56,40.15,4.11,2025-09-08 04:37:22.865778
STOCK2273,STOCK2273 Company Ltd,205723919997,Transportation,Shipping,BSE,4.54,36.7,42.86,2025-09-08 04:37:22.865778
STOCK2274,STOCK2274 Company Ltd,116518871645,Real Estate,Real Estate Development,NSE,1.95,33.25,13.78,2025-09-08 04:37:22.865778
STOCK2275,STOCK2275 Company Ltd,453378936755,Real Estate,Construction Materials,NSE,0.6,48.01,37.4,2025-09-08 04:37:22.865778
STOCK2276,STOCK2276 Company Ltd,318263734875,Industrials,Machinery,BSE,1.77,24.76,8.32,2025-09-08 04:37:22.865778
STOCK2277,STOCK2277 Company Ltd,494585590303,Industrials,Engineering,NSE,4.36,5.01,27.04,2025-09-08 04:37:22.865778
STOCK2278,STOCK2278 Company Ltd,492274386388,Healthcare,Medical Devices,BSE,4.7,13.1,44.52,2025-09-08 04:37:22.865778
STOCK2279,STOCK2279 Company Ltd,25475301958,Industrials,Machinery,BSE,2.38,49.66,21.77,2025-09-08 04:37:22.865778
STOCK2280,STOCK2280 Company Ltd,96860556026,Consumer Discretionary,Automobiles,NSE,5.36,15.02,23.3,2025-09-08 04:37:22.865778
STOCK2281,STOCK2281 Company Ltd,90543030395,Telecommunications,Telecom Services,NSE,5.7,37.25,6.5,2025-09-08 04:37:22.865778
STOCK2282,STOCK2282 Company Ltd,110083090382,Materials,Steel,BSE,1.32,48.14,38.64,2025-09-08 04:37:22.865778
STOCK2283,STOCK2283 Company Ltd,150721511919,Industrials,Machinery,NSE,5.69,29.06,18.35,2025-09-08 04:37:22.865778
STOCK2284,STOCK2284 Company Ltd,327553196838,Energy,Oil & Gas,BSE,0.73,18.91,4.56,2025-09-08 04:37:22.865778
STOCK2285,STOCK2285 Company Ltd,77999190409,Real Estate,Construction Materials,BSE,2.76,8.79,18.9,2025-09-08 04:37:22.865778
STOCK2286,STOCK2286 Company Ltd,243687976837,Utilities,Power Generation,NSE,4.27,34.87,38.5,2025-09-08 04:37:22.865778
STOCK2287,STOCK2287 Company Ltd,31056548224,Energy,Petrochemicals,NSE,3.08,28.88,10.87,2025-09-08 04:37:22.865778
STOCK2288,STOCK2288 Company Ltd,474803002780,Telecommunications,Telecom Services,BSE,3.29,42.19,39.54,2025-09-08 04:37:22.865778
STOCK2289,STOCK2289 Company Ltd,366400917865,Energy,Coal,NSE,5.68,26.26,22.86,2025-09-08 04:37:22.865778
STOCK2290,STOCK2290 Company Ltd,346718525995,Transportation,Aviation,BSE,4.92,6.16,5.89,2025-09-08 04:37:22.865778
STOCK2291,STOCK2291 Company Ltd,132505954718,Media,Broadcasting,NSE,4.07,40.88,28.04,2025-09-08 04:37:22.865778
STOCK2292,STOCK2292 Company Ltd,353304921818,Energy,Renewable Energy,NSE,3.66,33.29,41.44,2025-09-08 04:37:22.865778
STOCK2293,STOCK2293 Company Ltd,69882913919,Utilities,Power Distribution,NSE,1.59,37.15,8.95,2025-09-08 04:37:22.865778
STOCK2294,STOCK2294 Company Ltd,9501766106,Telecommunications,Cable TV,NSE,0.8,28.27,27.32,2025-09-08 04:37:22.865778
STOCK2295,STOCK2295 Company Ltd,19767067760,Industrials,Aerospace,BSE,4.36,5.84,26.52,2025-09-08 04:37:22.865778
STOCK2296,STOCK2296 Company Ltd,433322957808,Industrials,Aerospace,BSE,5.97,46.15,26.66,2025-09-08 04:37:22.865778
STOCK2297,STOCK2297 Company Ltd,72581222277,Technology,Semiconductors,NSE,3.06,12.37,3.8,2025-09-08 04:37:22.865778
STOCK2298,STOCK2298 Company Ltd,144463324857,Media,Digital Media,BSE,0.15,12.64,22.03,2025-09-08 04:37:22.865778
STOCK2299,STOCK2299 Company Ltd,129152803296,Materials,Steel,BSE,4.97,18.8,12.23,2025-09-08 04:37:22.865778
STOCK2300,STOCK2300 Company Ltd,256100112238,Materials,Steel,BSE,2.69,28.49,24.31,2025-09-08 04:37:22.865778
STOCK2301,STOCK2301 Company Ltd,339397538017,Transportation,Logistics,NSE,1.94,12.24,22.38,2025-09-08 04:37:22.865778
STOCK2302,STOCK2302 Company Ltd,236253346385,Transportation,Shipping,BSE,0.6,45.76,3.97,2025-09-08 04:37:22.865778
STOCK2303,STOCK2303 Company Ltd,228493523025,Agriculture,Seeds,NSE,4.95,39.99,16.71,2025-09-08 04:37:22.865778
STOCK2304,STOCK2304 Company Ltd,299291779504,Agriculture,Pesticides,BSE,4.26,45.9,27.79,2025-09-08 04:37:22.865778
STOCK2305,STOCK2305 Company Ltd,344303273771,Technology,Semiconductors,BSE,2.83,9.48,18.11,2025-09-08 04:37:22.865778
STOCK2306,STOCK2306 Company Ltd,246739102919,Materials,Steel,BSE,1.46,40.5,37.97,2025-09-08 04:37:22.865778
STOCK2307,STOCK2307 Company Ltd,179130751803,Real Estate,Real Estate Investment,BSE,2.54,42.45,33.97,2025-09-08 04:37:22.865778
STOCK2308,STOCK2308 Company Ltd,88695904216,Energy,Renewable Energy,BSE,5.9,17.12,22.5,2025-09-08 04:37:22.865778
STOCK2309,STOCK2309 Company Ltd,149505350733,Energy,Power,BSE,3.11,19.84,29.73,2025-09-08 04:37:22.865778
STOCK2310,STOCK2310 Company Ltd,6029011000,Consumer Goods,Textiles,BSE,0.38,43.52,38.76,2025-09-08 04:37:22.865778
STOCK2311,STOCK2311 Company Ltd,43750847181,Consumer Goods,Footwear,BSE,3.45,8.29,39.71,2025-09-08 04:37:22.865778
STOCK2312,STOCK2312 Company Ltd,402064143697,Utilities,Water,NSE,2.17,45.71,42.6,2025-09-08 04:37:22.865778
STOCK2313,STOCK2313 Company Ltd,370381294988,Consumer Discretionary,Real Estate,NSE,0.6,31.16,39.76,2025-09-08 04:37:22.865778
STOCK2314,STOCK2314 Company Ltd,77251948144,Media,Broadcasting,NSE,1.09,45.33,4.37,2025-09-08 04:37:22.865778
STOCK2315,STOCK2315 Company Ltd,59622514986,Technology,IT Services,BSE,4.9,25.86,33.11,2025-09-08 04:37:22.865778
STOCK2316,STOCK2316 Company Ltd,254150327827,Healthcare,Diagnostics,NSE,3.39,24.41,34.49,2025-09-08 04:37:22.865778
STOCK2317,STOCK2317 Company Ltd,14912746367,Media,Broadcasting,BSE,5.14,44.56,22.77,2025-09-08 04:37:22.865778
STOCK2318,STOCK2318 Company Ltd,97985341041,Utilities,Power Generation,NSE,5.36,45.81,3.99,2025-09-08 04:37:22.865778
STOCK2319,STOCK2319 Company Ltd,249459410726,Technology,Software,NSE,3.29,5.81,38.8,2025-09-08 04:37:22.865778
STOCK2320,STOCK2320 Company Ltd,238691689285,Telecommunications,Internet Services,BSE,0.08,26.98,43.18,2025-09-08 04:37:22.865778
STOCK2321,STOCK2321 Company Ltd,291134621923,Transportation,Railways,NSE,4.6,39.45,25.34,2025-09-08 04:37:22.865778
STOCK2322,STOCK2322 Company Ltd,73722369717,Financial Services,Broking,NSE,1.1,43.32,19.4,2025-09-08 04:37:22.865778
STOCK2323,STOCK2323 Company Ltd,22181069536,Agriculture,Fertilizers,NSE,5.46,45.34,34.87,2025-09-08 04:37:22.865778
STOCK2324,STOCK2324 Company Ltd,312680115145,Agriculture,Seeds,BSE,2.32,40.61,36.89,2025-09-08 04:37:22.865778
STOCK2325,STOCK2325 Company Ltd,494954909938,Healthcare,Diagnostics,BSE,5.17,8.04,27.92,2025-09-08 04:37:22.865778
STOCK2326,STOCK2326 Company Ltd,407911839161,Telecommunications,Telecom Services,BSE,5.35,13.75,21.98,2025-09-08 04:37:22.865778
STOCK2327,STOCK2327 Company Ltd,224494191590,Energy,Renewable Energy,BSE,4.51,21.22,30.06,2025-09-08 04:37:22.865778
STOCK2328,STOCK2328 Company Ltd,186032315552,Industrials,Construction,BSE,4.48,17.78,38.26,2025-09-08 04:37:22.865778
STOCK2329,STOCK2329 Company Ltd,439604203459,Consumer Goods,FMCG,BSE,0.77,20.03,42.33,2025-09-08 04:37:22.865778
STOCK2330,STOCK2330 Company Ltd,10876887134,Real Estate,Real Estate Development,BSE,5.76,26.12,17.86,2025-09-08 04:37:22.865778
STOCK2331,STOCK2331 Company Ltd,483383759997,Materials,Mining,NSE,0.03,17.98,23.22,2025-09-08 04:37:22.865778
STOCK2332,STOCK2332 Company Ltd,363033663789,Telecommunications,Internet Services,NSE,3.21,34.51,10.55,2025-09-08 04:37:22.865778
STOCK2333,STOCK2333 Company Ltd,37101939396,Consumer Discretionary,Real Estate,NSE,0.46,32.38,20.78,2025-09-08 04:37:22.865778
STOCK2334,STOCK2334 Company Ltd,52464015832,Real Estate,Real Estate Investment,NSE,0.32,7.6,15.5,2025-09-08 04:37:22.865778
STOCK2335,STOCK2335 Company Ltd,121038910242,Transportation,Shipping,NSE,0.2,46.58,39.97,2025-09-08 04:37:22.865778
STOCK2336,STOCK2336 Company Ltd,282206799505,Financial Services,NBFC,NSE,4.62,6.92,4.95,2025-09-08 04:37:22.865778
STOCK2337,STOCK2337 Company Ltd,258867088593,Materials,Steel,NSE,3.76,22.88,5.67,2025-09-08 04:37:22.865778
STOCK2338,STOCK2338 Company Ltd,199467564873,Technology,Telecom Equipment,BSE,3.57,17.27,27.03,2025-09-08 04:37:22.865778
STOCK2339,STOCK2339 Company Ltd,309891965497,Telecommunications,Cable TV,BSE,0.38,7.13,42.85,2025-09-08 04:37:22.865778
STOCK2340,STOCK2340 Company Ltd,92187099225,Industrials,Construction,BSE,0.19,6.7,44.9,2025-09-08 04:37:22.865778
STOCK2341,STOCK2341 Company Ltd,378021669491,Materials,Mining,BSE,2.17,16.22,6.43,2025-09-08 04:37:22.865778
STOCK2342,STOCK2342 Company Ltd,176823745501,Energy,Oil & Gas,NSE,1.65,7.01,7.2,2025-09-08 04:37:22.865778
STOCK2343,STOCK2343 Company Ltd,469394315843,Healthcare,Diagnostics,NSE,1.07,23.57,10.22,2025-09-08 04:37:22.865778
STOCK2344,STOCK2344 Company Ltd,82891158774,Materials,Chemicals,NSE,0.32,33.09,39.12,2025-09-08 04:37:22.865778
STOCK2345,STOCK2345 Company Ltd,443079559735,Financial Services,Asset Management,NSE,2.54,37.97,43.19,2025-09-08 04:37:22.865778
STOCK2346,STOCK2346 Company Ltd,345796216439,Materials,Steel,BSE,1.26,35.39,38.37,2025-09-08 04:37:22.865778
STOCK2347,STOCK2347 Company Ltd,425363169661,Agriculture,Pesticides,BSE,3.86,9.17,43.88,2025-09-08 04:37:22.865778
STOCK2348,STOCK2348 Company Ltd,181639695014,Transportation,Aviation,BSE,3.76,21.57,11.17,2025-09-08 04:37:22.865778
STOCK2349,STOCK2349 Company Ltd,336307826956,Consumer Discretionary,Real Estate,BSE,0.68,8.56,25.84,2025-09-08 04:37:22.865778
STOCK2350,STOCK2350 Company Ltd,485705247837,Materials,Chemicals,BSE,2.94,10.76,43.93,2025-09-08 04:37:22.865778
STOCK2351,STOCK2351 Company Ltd,33636520571,Technology,Software,NSE,4.54,46.3,3.94,2025-09-08 04:37:22.865778
STOCK2352,STOCK2352 Company Ltd,247471778528,Consumer Discretionary,Retail,NSE,3.07,42.23,25.71,2025-09-08 04:37:22.865778
STOCK2353,STOCK2353 Company Ltd,156777200530,Healthcare,Hospitals,BSE,2.47,7.08,22.94,2025-09-08 04:37:22.865778
STOCK2354,STOCK2354 Company Ltd,42580801224,Materials,Mining,BSE,2.15,44.29,13.28,2025-09-08 04:37:22.865778
STOCK2355,STOCK2355 Company Ltd,300097150888,Consumer Goods,Footwear,NSE,2.63,36.64,15.3,2025-09-08 04:37:22.865778
STOCK2356,STOCK2356 Company Ltd,252585803164,Consumer Goods,Footwear,NSE,0.18,33.9,19.29,2025-09-08 04:37:22.865778
STOCK2357,STOCK2357 Company Ltd,92269343139,Transportation,Shipping,BSE,0.57,38.65,4.96,2025-09-08 04:37:22.865778
STOCK2358,STOCK2358 Company Ltd,458731146622,Consumer Discretionary,Real Estate,BSE,0.2,30.62,3.46,2025-09-08 04:37:22.865778
STOCK2359,STOCK2359 Company Ltd,104217067624,Telecommunications,Internet Services,BSE,1.78,24.65,37.42,2025-09-08 04:37:22.865778
STOCK2360,STOCK2360 Company Ltd,247062288055,Industrials,Engineering,BSE,4.75,8.66,36.79,2025-09-08 04:37:22.865778
STOCK2361,STOCK2361 Company Ltd,483150370293,Materials,Paints,NSE,0.53,29.58,19.9,2025-09-08 04:37:22.865778
STOCK2362,STOCK2362 Company Ltd,445139944994,Healthcare,Diagnostics,NSE,5.89,33.93,13.26,2025-09-08 04:37:22.865778
STOCK2363,STOCK2363 Company Ltd,249688554678,Media,Digital Media,NSE,4.17,35.63,18.1,2025-09-08 04:37:22.865778
STOCK2364,STOCK2364 Company Ltd,185714443832,Transportation,Railways,NSE,5.33,46.75,8.77,2025-09-08 04:37:22.865778
STOCK2365,STOCK2365 Company Ltd,112393520720,Healthcare,Pharmaceuticals,BSE,0.51,11.26,33.74,2025-09-08 04:37:22.865778
STOCK2366,STOCK2366 Company Ltd,190227109715,Healthcare,Medical Devices,NSE,1.58,18.58,26.46,2025-09-08 04:37:22.865778
